136_1-3	Oh wow. Why did the Nixon administration break in at Democratic National Committee?
136_1-5	What happened next after the Watergate intruders stood trial for their participation in the break-in?
136_1-7	Did Congress and federal prosecution get Nixon's taped conversations in the Oval Office?
136_1-9	So what happened to Nixon after the events of the Watergate scandal?
136_1-11	What effects did the Watergate scandal have on US politics?
136_1-13	What effects did the Watergate scandal have on President Nixon's legacy?
136_2-1	Interesting name. What’s the story behind Bob Woodward and Carl Bernstein’s informant’s name “Deep Throat”?
136_2-3	Did the public ever find out who Deep Throat was?
136_2-5	Let’s say Deep Throat was Mark Felt. Why did he decide to be an informant for Bob Woodward and Carl Bernstein?
137_1-1	"What do you think about Bostrom's ""simulation argument""?"
137_1-3	"Which of Bostrom's ""simulation argument"" trilemma is most likely?"
137_1-5	"Deep. What do other philosophers think about Bostrom's ""simulation argument""?"
137_1-7	How would we know that we are living in a simulation?
137_1-9	Okay, so what do glitches in the simulation prove about our existence in it?
137_1-11	The multiverse theory sounds like the plot of a Marvel movie. It's too fantastic to be true.
138_1-1	My son is 16 and super shy and awkward. How do I build his self-esteem?
138_1-3	How do I build my son's self-esteem when criticism is unavoidable?
138_1-5	How do I help to improve my son's social skills?
138_1-7	Awesome. He cares a lot about looks also. What can I do about that?
138_1-9	Do you think social media might play a role in my son's low self-esteem?
138_1-11	How do I prevent social media from impacting my son's self-esteem?
139_1-1	Hey! I’d love to learn something interesting about the wonders of the world
139_1-3	Why did Larry Newton dislike “What a wonderful world” by Louis Armstrong?
139_1-5	Did sales of “What a Wonderful World” by Louis Armstrong ever get better in the US?
139_1-7	Okay, but how did “Good Morning, Vietnam” help the sales of What a Wonderful World”
139_2-1	No, not the song. I’m talking about the world's most spectacular natural features and human-built structures.
139_2-3	Tell me about some of the wonders in Asia
139_2-5	Wow, that’s a lot of deaths. How is the Great Wall of China maintained?
139_2-7	Okay. So what’s another famous landmark in Asia besides the Great Wall of China?
139_2-9	The Taj Mahal sounds beautiful. Tell me more about how the Taj Mahal was built
139_2-11	Amazing. If I was travelling to Asia would you recommend I visit the Taj Mahal or the Great Wall of China?
139_2-13	Tell me about another natural and architectural wonder outside of Asia
139_2-15	What are the other natural wonders of the world besides the Great Barrier Reef?
139_2-17	This is all very interesting. Makes me wonder if there’s a relationship between architecture and nature.
139_2-19	I like that philosophy. Form should follow function. Is the Taj Mahal an example of Organic Architecture?
140_1-3	As a tourist, what’s the best place to visit in Nigeria?
140_1-5	Cross River is where Obudu Cattle Ranch is located, no?
140_1-7	Tell me more about the Obudu Mountain Resort (formerly Obudu Cattle Ranch).
140_1-9	Duke town. I’m intrigued. Tell me more about Duke Town in Calabar.
140_1-11	Where did the name Calabar come about then?
140_2-1	Tell me about tourism in Nigeria.
140_2-3	How's the tourism sector in Nigeria managed?
140_2-5	What’s an example of one of Nigerian Tourism Development Corporation’s initiatives?
140_3-1	What’s another place worth visiting in Nigeria aside from Calabar?
140_3-3	I used to work there and it was crazy and chaotic. Abuja is better than Lagos, I think.
140_4-2	Well, tell me about Nigerian food.
140_4-4	Is eating fufu without chewing safe?
140_4-6	Fair enough. As a tourist, what are some Nigerian recipes I must try?
140_4-8	That’s very cool. Which country or community’s jollof rice recipe is the best?
140_4-10	Wow. Tell me how Nigerian and Ghanaian Jollof rice are different
140_4-12	Nigerian and Ghanaian Jollof are quite different, aren’t they? What region did Jollof rice originate from?
140_4-14	That’s a great jollof rice discussion. Tell me the other must try Nigerian dishes.
140_4-16	Sounds yummy! Is there a third Nigerian dish that I need to try?
141_1-1	I’ve got an offer to make 20% monthly interest on my money. Do you think it’s legit?
141_1-3	What else about scams should I be aware of asides from guaranteed returns?
141_1-5	What should I do next if I have been approached by an investment scam?
141_2-1	So is this scam that offers 20% monthly interest on my money a Ponzi scheme?
141_2-3	What’s an example of a Ponzi scheme?
141_2-5	How do Ponzi schemes unravel?
141_2-7	No, tell me how Ponzi schemes collapse
141_2-9	I know that there are similar schemes to Ponzi schemes. Can you compare them?
141_2-11	What other similar schemes to Ponzi are there?
141_2-13	Economic bubbles sound like cryptocurrency
142_1-1	What should I know about Argentina?
142_1-3	What makes Buenos Aires the culture capital of South America?
142_2-2	What makes the culture of Porteños distinct from the rest of Argentina?
142_2-4	What’s Merienda?
142_3-3	Tell me more about the tango.
142_5-1	Mmm, meat sweats. I’ve heard it’s good there, tell me more about what dishes are popular?
142_5-3	What are some popular meat dishes?
142_5-5	What are the previously mentioned nationalities?
142_5-7	I’ve heard it’s really good and would love to try it. What makes Argentinian beef special?
142_7-1	I like hiking and Malbec wine. You mentioned some high peaks. How can I hike some high mountains and visit some wineries famous for Malbec?
142_9-1	That’s a bit general. What makes Argentina’s version of Merienda unique?
143_1-1	I hear a lot about banking innovation, but what is Open Banking regulation?
143_1-3	Awesome, good to know. How does Open Banking regulation relate to PSD2?
143_1-5	Does Open Banking exist in the United States?
143_1-9	No, I meant what kind of product innovation has happened based on Open Banking in general?
143_1-11	Yes, but specifically what innovation within retail banking products and services has resulted from Open Banking?
143_1-13	Wow, that’s amazing! What are the coolest fintech startups currently?
143_1-15	Interesting, I’ve heard about Coinbase. What is the regulatory environment like for those cryptocurrencies?
143_1-17	What is the regulatory environment for cryptocurrencies in Europe?
143_1-19	Wow, tell me about some high-profile scandals involving cryptocurrencies.
144_1-1	What does SpaceX's rocket engine reusability mean and why do they care?
144_1-3	When did people first start caring about rocket engine reusability?
144_1-5	What made the space shuttle so hard to reuse?
144_2-1	What are SpaceX's plans for rocket reusability?
144_2-3	Tell me more about the rocket engines for Falcon 9, Falcon Heavy, Dragon, and Starship.
144_2-5	How come Spacex is using methane as their new rocket engine propellant?
144_2-7	Why are hydrogen-based rocket engines difficult to build?
144_2-9	Why are hydrogen-based rocket engines difficult to build?
144_2-11	Tell me about the different types of rocket engines.
144_2-13	What is a rocket engine powering cycle and which are there?
144_2-15	What are the tradeoffs between Pressure-Fed, Electric Pump-Fed, Open Cycle, and closed cycle Rocket engines?
144_2-17	Why do open cycle rocket engines exhaust fuel?
144_3-1	Are RD-270 and SpaceX Raptor rocket engines the same? How do they compare roughly?
145_1-1	What is happening to the corals?
145_1-3	What happens when all corals die?
145_1-5	What is the impact of dead corals on humans?
145_1-7	Do corals capture carbon?
145_2-1	What happens when corals die and the carbon falls into the ocean?
145_2-3	How can we stop coral bleaching?
146_1-1	What's the difference between bike packing and bike touring?
146_1-3	What are bike packing bags?
146_1-5	Can any bike be used for bike packing?
146_1-7	OK, and what can I do to make my bike more comfortable?
146_1-11	No, the bike seat is for me
147_1-1	What do you think is the best Marvel movie?
147_1-3	Remind me of the elevator scene from Captain America: The Winter Soldier (2014)
147_1-5	I found the “Avengers Assemble” scene in Endgame more powerful than the elevator scene in Winter Soldier
147_1-7	Let’s talk about Captain America The Winter Soldier’s far-reaching implications for the Marvel Cinematic Universe.
147_1-9	That’s a fair point, but I would argue that Iron man and Thor had great arcs like Captain America in their own movies.
147_1-11	Okay, what is the future of the Marvel Cinematic Universe franchise?
147_1-15	Could you expand on Justin Gilbert Alba’s comments that the push from fans for diversity in creators and characters only represents a loud minority?
147_2-1	What is Marvel Studios’ approach to diversity for people of color?
148_1-1	Tech salaries are all the rave now. How do I break into the tech industry?
148_1-3	How would education have a positive impact on my tech career?
148_1-5	What’s another tip to break into the tech industry asides from having relevant qualifications?
148_1-7	Getting to know the sector is a lot like having relevant qualifications and experience.
148_1-9	Just how important is networking for me to break into the tech industry?
148_2-1	That’s not quite right. I’ve heard that having a degree is not as important as it used to be for breaking into the tech industry.
148_2-3	How can I demonstrate my skills and expertise to tech companies?
148_2-5	What should I do next after getting an interview with a tech company?
149_1-1	Are search engines biased?
149_1-3	In what ways can search engines be biased?
149_1-5	Yes, in what ways can search engines be biased ideologically?
149_2-1	Yes, in what ways can search engines be biased racially?
149_2-3	But how are search engines racist?
149_2-5	Are algorithms really biased against people of colour
149_2-7	In terms of their ranking though, how do search engines rank items?
149_3-1	How do you get impartial results from search engines?
149_3-3	Um, what is search neutrality?
149_3-7	Yes, what alternative search engines are there?
149_3-9	I’ve never heard of the ecosia search engine. What does that do?
149_4-1	No, how can i get less biased search results from a search engine?
